departamento,provincia,ano,semana,meanAge_SIN_SEÑALES,meanAge_ALARMA,meanAge_GRAVE,medianAge_SIN_SEÑALES,medianAge_ALARMA,medianAge_GRAVE,sumCases_SIN_SEÑALES,sumCases_ALARMA,sumCases_GRAVE
AYACUCHO,LA MAR,2015,46,30.5,,,30.5,,,2.0,,
AYACUCHO,LA MAR,2015,47,38.0,,,38.0,,,2.0,,
AYACUCHO,LA MAR,2015,48,22.5,,,22.5,,,2.0,,
AYACUCHO,LA MAR,2015,49,30.0,30.0,,27.0,30.0,,3.0,1.0,
AYACUCHO,LA MAR,2015,50,21.5,30.666666666666668,,14.0,34.0,,8.0,3.0,
AYACUCHO,LA MAR,2015,51,39.733333333333334,33.5,,36.0,33.5,,15.0,2.0,
AYACUCHO,LA MAR,2015,52,38.44,,,35.0,,,25.0,,
AYACUCHO,LA MAR,2016,1,35.78,23.0,,35.0,23.0,,50.0,1.0,
AYACUCHO,LA MAR,2016,2,27.33783783783784,,,24.5,,,74.0,,
AYACUCHO,LA MAR,2016,3,36.2125,,,33.5,,,80.0,,
AYACUCHO,LA MAR,2016,4,30.4,30.0,,32.0,30.0,,50.0,1.0,
AYACUCHO,LA MAR,2016,5,31.8,,,27.5,,,40.0,,
AYACUCHO,LA MAR,2016,6,32.97345132743363,,,30.0,,,113.0,,
AYACUCHO,LA MAR,2016,7,34.93333333333333,,,35.0,,,105.0,,
AYACUCHO,LA MAR,2016,8,32.63106796116505,,,32.0,,,103.0,,
AYACUCHO,LA MAR,2016,9,30.6056338028169,,,28.0,,,71.0,,
AYACUCHO,LA MAR,2016,10,29.106060606060606,45.5,,27.5,45.5,,66.0,2.0,
AYACUCHO,LA MAR,2016,11,29.90909090909091,,,28.0,,,33.0,,
AYACUCHO,LA MAR,2016,12,26.533333333333335,,,20.0,,,15.0,,
AYACUCHO,LA MAR,2016,13,26.375,4.0,,28.0,4.0,,16.0,1.0,
AYACUCHO,LA MAR,2016,14,27.11111111111111,56.0,,28.0,56.0,,9.0,1.0,
AYACUCHO,LA MAR,2016,15,38.5,,,38.5,,,12.0,,
AYACUCHO,LA MAR,2016,16,26.24390243902439,,52.0,24.0,,52.0,41.0,,1.0
AYACUCHO,LA MAR,2016,17,24.1,,,19.5,,,10.0,,
AYACUCHO,LA MAR,2016,18,31.16,,,28.0,,,25.0,,
AYACUCHO,LA MAR,2016,19,31.060606060606062,,,31.0,,,66.0,,
AYACUCHO,LA MAR,2016,20,33.13793103448276,,,35.0,,,29.0,,
AYACUCHO,LA MAR,2016,21,33.0,,,34.0,,,8.0,,
AYACUCHO,LA MAR,2016,22,33.0,61.0,,35.0,61.0,,6.0,1.0,
AYACUCHO,LA MAR,2016,23,22.333333333333332,,,13.0,,,3.0,,
AYACUCHO,LA MAR,2016,24,18.307692307692307,,,17.0,,,13.0,,
AYACUCHO,LA MAR,2016,25,20.0,,,20.0,,,1.0,,
AYACUCHO,LA MAR,2016,26,37.42857142857143,,,47.0,,,7.0,,
AYACUCHO,LA MAR,2016,27,34.0,,,34.0,,,2.0,,
AYACUCHO,LA MAR,2016,29,14.0,,,14.0,,,1.0,,
AYACUCHO,LA MAR,2016,30,38.0,,,38.0,,,1.0,,
AYACUCHO,LA MAR,2016,33,58.0,,,58.0,,,1.0,,
AYACUCHO,LA MAR,2016,34,36.8,,,15.0,,,5.0,,
AYACUCHO,LA MAR,2016,35,21.0,,,21.0,,,1.0,,
AYACUCHO,LA MAR,2016,37,21.0,,,21.0,,,1.0,,
AYACUCHO,LA MAR,2016,38,,,30.0,,,30.0,,,1.0
AYACUCHO,LA MAR,2016,39,50.75,,,48.5,,,4.0,,
AYACUCHO,LA MAR,2016,40,24.5,,,24.5,,,2.0,,
AYACUCHO,LA MAR,2016,41,21.0,,,21.0,,,1.0,,
AYACUCHO,LA MAR,2016,42,21.0,,,21.5,,,4.0,,
AYACUCHO,LA MAR,2016,44,47.0,12.0,30.0,40.0,12.0,30.0,5.0,1.0,1.0
AYACUCHO,LA MAR,2016,45,13.0,,,13.0,,,2.0,,
AYACUCHO,LA MAR,2016,46,29.0,,,29.0,,,1.0,,
AYACUCHO,LA MAR,2016,47,24.0,,,19.0,,,15.0,,
AYACUCHO,LA MAR,2016,48,30.444444444444443,10.0,,33.0,10.0,,9.0,1.0,
AYACUCHO,LA MAR,2016,49,29.8,,,33.0,,,5.0,,
AYACUCHO,LA MAR,2016,50,34.083333333333336,,,34.5,,,12.0,,
AYACUCHO,LA MAR,2016,51,34.5,,,37.0,,,4.0,,
AYACUCHO,LA MAR,2016,52,38.0,,,34.0,,,9.0,,
AYACUCHO,LA MAR,2017,1,29.0,28.0,,24.0,28.0,,5.0,2.0,
AYACUCHO,LA MAR,2017,2,24.8,35.0,,25.0,35.0,,5.0,1.0,
AYACUCHO,LA MAR,2017,3,42.285714285714285,,,34.5,,,14.0,,
AYACUCHO,LA MAR,2017,4,28.615384615384617,44.0,,30.0,44.0,,13.0,1.0,
AYACUCHO,LA MAR,2017,5,39.77777777777778,,,36.0,,,9.0,,
AYACUCHO,LA MAR,2017,6,34.42857142857143,,,33.0,,,7.0,,
AYACUCHO,LA MAR,2017,7,34.611111111111114,,72.0,27.5,,72.0,18.0,,1.0
AYACUCHO,LA MAR,2017,8,28.153846153846153,,,30.0,,,13.0,,
AYACUCHO,LA MAR,2017,9,33.88461538461539,,,32.0,,,26.0,,
AYACUCHO,LA MAR,2017,10,29.423076923076923,35.0,,26.5,35.0,,26.0,1.0,
AYACUCHO,LA MAR,2017,11,26.12,49.0,,26.0,49.0,,25.0,1.0,
AYACUCHO,LA MAR,2017,12,30.352941176470587,51.0,,28.5,58.0,,34.0,3.0,
AYACUCHO,LA MAR,2017,13,37.26470588235294,30.0,,38.0,30.0,,34.0,1.0,
AYACUCHO,LA MAR,2017,14,27.233333333333334,14.0,,24.5,14.0,,30.0,2.0,
AYACUCHO,LA MAR,2017,15,30.736842105263158,,,31.0,,,19.0,,
AYACUCHO,LA MAR,2017,16,31.513513513513512,,,32.0,,,37.0,,
AYACUCHO,LA MAR,2017,17,33.63636363636363,,,33.0,,,33.0,,
AYACUCHO,LA MAR,2017,18,28.08823529411765,82.0,,24.5,82.0,,34.0,1.0,
AYACUCHO,LA MAR,2017,19,33.88235294117647,,,29.5,,,34.0,,
AYACUCHO,LA MAR,2017,20,29.31578947368421,,,30.5,,,38.0,,
AYACUCHO,LA MAR,2017,21,37.21052631578947,,,32.0,,,38.0,,
AYACUCHO,LA MAR,2017,22,35.43333333333333,37.0,,36.0,37.0,,30.0,1.0,
AYACUCHO,LA MAR,2017,23,33.38461538461539,54.0,,30.0,54.0,,26.0,1.0,
AYACUCHO,LA MAR,2017,24,24.153846153846153,44.0,,20.0,44.0,,13.0,1.0,
AYACUCHO,LA MAR,2017,25,28.636363636363637,,,30.0,,,22.0,,
AYACUCHO,LA MAR,2017,26,40.083333333333336,,,35.0,,,12.0,,
AYACUCHO,LA MAR,2017,27,31.76923076923077,,,28.0,,,13.0,,
AYACUCHO,LA MAR,2017,28,22.8125,55.0,,19.5,55.0,,16.0,2.0,
AYACUCHO,LA MAR,2017,29,39.5,,,41.5,,,10.0,,
AYACUCHO,LA MAR,2017,30,30.1,,,32.5,,,10.0,,
AYACUCHO,LA MAR,2017,31,31.8,36.0,,29.0,36.0,,15.0,1.0,
AYACUCHO,LA MAR,2017,32,21.0,,,20.0,,,5.0,,
AYACUCHO,LA MAR,2017,33,32.0,24.0,,23.0,24.0,,7.0,1.0,
AYACUCHO,LA MAR,2017,34,22.833333333333332,,,23.0,,,6.0,,
AYACUCHO,LA MAR,2017,35,21.0,34.0,,18.0,34.0,,10.0,1.0,
AYACUCHO,LA MAR,2017,36,26.0,36.0,,24.5,39.0,,4.0,3.0,
AYACUCHO,LA MAR,2017,37,43.0,28.0,,43.0,28.0,,2.0,1.0,
AYACUCHO,LA MAR,2017,38,25.22222222222222,24.0,,16.0,24.0,,9.0,1.0,
AYACUCHO,LA MAR,2017,39,25.166666666666668,9.0,,21.5,9.0,,18.0,2.0,
AYACUCHO,LA MAR,2017,40,22.083333333333332,33.0,,12.5,33.0,,12.0,2.0,
AYACUCHO,LA MAR,2017,41,35.0,,,31.0,,,8.0,,
AYACUCHO,LA MAR,2017,42,30.333333333333332,66.0,,26.0,66.0,,9.0,1.0,
AYACUCHO,LA MAR,2017,43,27.0,31.0,,31.0,31.0,,5.0,1.0,
AYACUCHO,LA MAR,2017,44,30.25,,,18.5,,,8.0,,
AYACUCHO,LA MAR,2017,45,29.823529411764707,63.0,,33.0,63.0,,17.0,2.0,
AYACUCHO,LA MAR,2017,46,17.46153846153846,,,14.0,,,13.0,,
AYACUCHO,LA MAR,2017,47,20.9,,,23.5,,,10.0,,
AYACUCHO,LA MAR,2017,48,28.41176470588235,44.5,,24.0,44.5,,17.0,2.0,
AYACUCHO,LA MAR,2017,49,29.833333333333332,,,22.5,,,12.0,,
AYACUCHO,LA MAR,2017,50,35.285714285714285,,,38.0,,,7.0,,
AYACUCHO,LA MAR,2017,51,18.666666666666668,,,18.0,,,3.0,,
AYACUCHO,LA MAR,2017,52,25.0,19.0,,24.5,19.0,,10.0,1.0,
AYACUCHO,LA MAR,2018,1,25.333333333333332,16.0,,22.0,16.0,,3.0,1.0,
AYACUCHO,LA MAR,2018,3,24.0,,,21.0,,,3.0,,
AYACUCHO,LA MAR,2018,6,25.5,,,25.5,,,2.0,,
AYACUCHO,LA MAR,2018,8,16.0,,,16.0,,,1.0,,
AYACUCHO,LA MAR,2018,9,36.333333333333336,17.0,,38.0,17.0,,3.0,1.0,
AYACUCHO,LA MAR,2018,12,17.5,,,17.5,,,2.0,,
AYACUCHO,LA MAR,2018,13,31.5,,,31.5,,,2.0,,
AYACUCHO,LA MAR,2018,14,22.0,,,22.0,,,1.0,,
AYACUCHO,LA MAR,2018,16,30.181818181818183,51.0,,33.0,51.0,,11.0,1.0,
AYACUCHO,LA MAR,2018,18,30.0,38.0,,30.0,38.0,,2.0,1.0,
AYACUCHO,LA MAR,2018,19,30.6,,,29.0,,,5.0,,
AYACUCHO,LA MAR,2018,20,29.666666666666668,,,28.0,,,3.0,,
AYACUCHO,LA MAR,2018,22,22.545454545454547,20.5,,23.0,20.5,,11.0,2.0,
AYACUCHO,LA MAR,2018,23,20.533333333333335,,,19.0,,,15.0,,
AYACUCHO,LA MAR,2018,25,29.333333333333332,,,28.0,,,6.0,,
AYACUCHO,LA MAR,2018,27,43.5,,,43.5,,,2.0,,
AYACUCHO,LA MAR,2018,28,27.0,,,27.0,,,2.0,,
AYACUCHO,LA MAR,2018,30,74.0,63.0,,74.0,63.0,,1.0,1.0,
AYACUCHO,LA MAR,2018,31,25.5,,,25.5,,,2.0,,
AYACUCHO,LA MAR,2018,34,31.25,,,28.0,,,4.0,,
AYACUCHO,LA MAR,2018,40,42.57142857142857,,,44.0,,,7.0,,
AYACUCHO,LA MAR,2018,42,33.25,,,29.0,,,4.0,,
AYACUCHO,LA MAR,2018,43,29.0,,,30.0,,,3.0,,
AYACUCHO,LA MAR,2018,44,25.0,,,25.0,,,1.0,,
AYACUCHO,LA MAR,2018,45,38.5,,,38.5,,,2.0,,
AYACUCHO,LA MAR,2018,46,35.0,39.0,,33.5,39.0,,8.0,1.0,
AYACUCHO,LA MAR,2018,47,22.8,,,15.0,,,5.0,,
AYACUCHO,LA MAR,2018,48,36.0,,,34.0,,,12.0,,
AYACUCHO,LA MAR,2018,49,40.05882352941177,,,36.0,,,17.0,,
AYACUCHO,LA MAR,2018,50,40.421052631578945,,,39.0,,,19.0,,
AYACUCHO,LA MAR,2018,51,26.636363636363637,,,27.0,,,11.0,,
AYACUCHO,LA MAR,2018,52,36.54545454545455,21.0,,32.0,21.0,,11.0,1.0,
AYACUCHO,LA MAR,2019,2,47.3,,,53.5,,,10.0,,
AYACUCHO,LA MAR,2019,3,32.81818181818182,,,33.0,,,11.0,,
AYACUCHO,LA MAR,2019,4,18.5,,,13.0,,,4.0,,
AYACUCHO,LA MAR,2019,5,33.23529411764706,,,34.0,,,17.0,,
AYACUCHO,LA MAR,2019,6,38.5,,,44.5,,,12.0,,
AYACUCHO,LA MAR,2019,7,35.6,,,37.0,,,5.0,,
AYACUCHO,LA MAR,2019,8,26.142857142857142,,,18.0,,,7.0,,
AYACUCHO,LA MAR,2019,10,35.0,,,35.0,,,1.0,,
AYACUCHO,LA MAR,2019,11,36.0,,,36.0,,,1.0,,
AYACUCHO,LA MAR,2019,12,32.0,,,32.0,,,2.0,,
AYACUCHO,LA MAR,2019,14,54.0,,,54.0,,,1.0,,
AYACUCHO,LA MAR,2019,16,11.0,,,11.0,,,1.0,,
AYACUCHO,LA MAR,2019,17,34.5,,,38.0,,,4.0,,
AYACUCHO,LA MAR,2019,18,43.0,,,43.0,,,1.0,,
AYACUCHO,LA MAR,2019,19,27.5,,,27.5,,,2.0,,
AYACUCHO,LA MAR,2019,23,62.0,,,62.0,,,1.0,,
AYACUCHO,LA MAR,2019,32,35.5,,,35.5,,,2.0,,
AYACUCHO,LA MAR,2019,33,8.0,,,8.0,,,2.0,,
AYACUCHO,LA MAR,2019,42,50.0,,,50.0,,,1.0,,
AYACUCHO,LA MAR,2019,46,63.0,,,63.0,,,1.0,,
AYACUCHO,LA MAR,2019,47,6.0,,,6.0,,,2.0,,
AYACUCHO,LA MAR,2019,48,16.666666666666668,,,11.0,,,3.0,,
AYACUCHO,LA MAR,2020,2,39.0,,,39.0,,,1.0,,
AYACUCHO,LA MAR,2020,4,24.0,,,24.0,,,1.0,,
AYACUCHO,LA MAR,2020,7,47.0,,,47.0,,,1.0,,
AYACUCHO,LA MAR,2020,8,13.0,,,13.0,,,1.0,,
AYACUCHO,LA MAR,2020,9,27.5,,,28.0,,,12.0,,
AYACUCHO,LA MAR,2020,10,34.94444444444444,,,32.0,,,18.0,,
AYACUCHO,LA MAR,2020,11,29.666666666666668,,49.0,11.0,,49.0,3.0,,1.0
AYACUCHO,LA MAR,2020,18,33.0,,,33.0,,,1.0,,
AYACUCHO,LA MAR,2020,19,17.0,,,17.0,,,2.0,,
AYACUCHO,LA MAR,2020,22,54.0,,,54.0,,,1.0,,
AYACUCHO,LA MAR,2020,23,31.2,,,25.0,,,5.0,,
AYACUCHO,LA MAR,2020,28,41.0,,,41.0,,,1.0,,
AYACUCHO,LA MAR,2020,29,28.0,,,28.0,,,1.0,,
AYACUCHO,LA MAR,2020,31,47.0,,,47.0,,,1.0,,
AYACUCHO,LA MAR,2020,32,,47.0,,,47.0,,,1.0,
AYACUCHO,LA MAR,2020,33,19.857142857142858,,,22.0,,,7.0,,
AYACUCHO,LA MAR,2020,34,14.0,,,14.0,,,1.0,,
AYACUCHO,LA MAR,2020,35,25.857142857142858,,,31.0,,,7.0,,
AYACUCHO,LA MAR,2020,36,51.5,,,50.0,,,4.0,,
AYACUCHO,LA MAR,2020,37,24.5,,,23.5,,,4.0,,
AYACUCHO,LA MAR,2020,38,25.5,,,25.5,,,2.0,,
AYACUCHO,LA MAR,2020,39,34.0,22.0,,36.0,22.0,,7.0,1.0,
AYACUCHO,LA MAR,2020,40,35.06666666666667,12.0,,32.0,12.0,,15.0,1.0,
AYACUCHO,LA MAR,2020,41,31.90909090909091,45.5,,28.5,44.5,,22.0,4.0,
AYACUCHO,LA MAR,2020,42,29.19148936170213,32.857142857142854,,27.0,31.0,,47.0,7.0,
AYACUCHO,LA MAR,2020,43,29.26,36.166666666666664,,25.5,34.5,,50.0,6.0,
AYACUCHO,LA MAR,2020,44,30.137254901960784,50.2,,29.0,41.0,,51.0,5.0,
AYACUCHO,LA MAR,2020,45,31.891304347826086,17.5,35.0,27.0,17.5,35.0,46.0,2.0,1.0
AYACUCHO,LA MAR,2020,46,29.78723404255319,12.0,,27.0,12.0,,47.0,1.0,
AYACUCHO,LA MAR,2020,47,32.07368421052632,,,31.0,,,95.0,,
AYACUCHO,LA MAR,2020,48,31.73134328358209,,,29.0,,,67.0,,
AYACUCHO,LA MAR,2020,49,33.06382978723404,,,30.0,,,94.0,,
AYACUCHO,LA MAR,2020,50,29.52238805970149,,,26.0,,,67.0,,
AYACUCHO,LA MAR,2020,51,31.733333333333334,,,30.0,,,45.0,,
AYACUCHO,LA MAR,2020,52,34.22222222222222,,,32.0,,,18.0,,
AYACUCHO,LA MAR,2020,53,32.83870967741935,,,34.0,,,31.0,,
AYACUCHO,LA MAR,2021,1,31.235294117647058,,,28.5,,,34.0,,
AYACUCHO,LA MAR,2021,2,29.852941176470587,,,28.0,,,34.0,,
AYACUCHO,LA MAR,2021,3,30.666666666666668,,,27.0,,,39.0,,
AYACUCHO,LA MAR,2021,4,24.92,,,21.0,,,25.0,,
AYACUCHO,LA MAR,2021,5,28.84375,,,26.5,,,32.0,,
AYACUCHO,LA MAR,2021,6,29.35483870967742,,,32.0,,,31.0,,
AYACUCHO,LA MAR,2021,7,31.266666666666666,,,29.0,,,45.0,,
AYACUCHO,LA MAR,2021,8,28.848484848484848,,,27.0,,,33.0,,
AYACUCHO,LA MAR,2021,9,35.65714285714286,,,33.0,,,35.0,,
AYACUCHO,LA MAR,2021,10,30.90909090909091,,,27.0,,,33.0,,
AYACUCHO,LA MAR,2021,11,32.851851851851855,,,29.0,,,27.0,,
AYACUCHO,LA MAR,2021,12,32.1578947368421,,,33.0,,,19.0,,
AYACUCHO,LA MAR,2021,13,40.64,39.0,,33.0,39.0,,25.0,1.0,
AYACUCHO,LA MAR,2021,14,34.833333333333336,51.0,,32.0,51.0,,18.0,1.0,
AYACUCHO,LA MAR,2021,15,28.0,,,28.0,,,32.0,,
AYACUCHO,LA MAR,2021,16,33.523809523809526,,,26.0,,,21.0,,
AYACUCHO,LA MAR,2021,17,35.38235294117647,,,32.5,,,34.0,,
AYACUCHO,LA MAR,2021,18,31.61111111111111,44.333333333333336,,26.5,40.0,,18.0,3.0,
AYACUCHO,LA MAR,2021,19,31.0,57.5,,30.0,57.5,,25.0,2.0,
AYACUCHO,LA MAR,2021,20,27.555555555555557,33.0,,19.5,33.0,,18.0,2.0,
AYACUCHO,LA MAR,2021,21,34.8,,,33.0,,,20.0,,
AYACUCHO,LA MAR,2021,22,29.875,,,29.0,,,16.0,,
AYACUCHO,LA MAR,2021,23,20.5,,,17.5,,,4.0,,
AYACUCHO,LA MAR,2021,24,31.0,56.0,,31.0,56.0,,4.0,1.0,
AYACUCHO,LA MAR,2021,25,31.176470588235293,,,28.0,,,17.0,,
AYACUCHO,LA MAR,2021,26,32.90909090909091,53.0,,32.0,53.0,,11.0,1.0,
AYACUCHO,LA MAR,2021,27,40.166666666666664,,,41.0,,,12.0,,
AYACUCHO,LA MAR,2021,28,30.166666666666668,,,27.5,,,12.0,,
AYACUCHO,LA MAR,2021,29,25.142857142857142,57.0,,26.5,57.0,,14.0,1.0,
AYACUCHO,LA MAR,2021,30,24.166666666666668,25.0,,27.0,25.0,,6.0,2.0,
AYACUCHO,LA MAR,2021,31,33.5,,,31.5,,,6.0,,
AYACUCHO,LA MAR,2021,32,29.0,,,24.5,,,8.0,,
AYACUCHO,LA MAR,2021,33,25.6,65.0,,26.0,65.0,,5.0,1.0,
AYACUCHO,LA MAR,2021,34,26.5,,,19.5,,,4.0,,
AYACUCHO,LA MAR,2021,35,32.9,,,31.0,,,10.0,,
AYACUCHO,LA MAR,2021,36,37.0,,,47.0,,,3.0,,
AYACUCHO,LA MAR,2021,37,24.666666666666668,44.0,,9.0,44.0,,3.0,1.0,
AYACUCHO,LA MAR,2021,38,38.42857142857143,,,40.0,,,7.0,,
AYACUCHO,LA MAR,2021,39,31.5,,,17.5,,,6.0,,
AYACUCHO,LA MAR,2021,40,33.333333333333336,,,34.0,,,6.0,,
AYACUCHO,LA MAR,2021,41,38.25,,,29.5,,,4.0,,
AYACUCHO,LA MAR,2021,42,37.0,,,32.0,,,7.0,,
AYACUCHO,LA MAR,2021,43,23.0,,,17.5,,,4.0,,
AYACUCHO,LA MAR,2021,44,33.714285714285715,,,35.0,,,7.0,,
AYACUCHO,LA MAR,2021,45,36.42857142857143,43.0,,45.5,43.0,,14.0,1.0,
AYACUCHO,LA MAR,2021,46,29.545454545454547,,,29.0,,,11.0,,
AYACUCHO,LA MAR,2021,47,27.0,,,29.5,,,14.0,,
AYACUCHO,LA MAR,2021,48,29.153846153846153,,,28.5,,,26.0,,
AYACUCHO,LA MAR,2021,49,33.095238095238095,,,33.0,,,21.0,,
AYACUCHO,LA MAR,2021,50,24.5,,37.0,17.0,,37.0,16.0,,1.0
AYACUCHO,LA MAR,2021,51,38.857142857142854,,,36.5,,,14.0,,
AYACUCHO,LA MAR,2021,52,33.523809523809526,,,33.0,,,21.0,,
AYACUCHO,LA MAR,2022,1,35.25,58.0,,38.0,58.0,,20.0,1.0,
AYACUCHO,LA MAR,2022,2,32.611111111111114,45.5,,33.0,45.5,,18.0,2.0,
AYACUCHO,LA MAR,2022,3,35.93333333333333,24.0,,34.0,24.0,,15.0,2.0,
AYACUCHO,LA MAR,2022,4,33.0,35.0,,37.0,35.0,,15.0,1.0,
AYACUCHO,LA MAR,2022,5,37.333333333333336,31.0,,37.0,31.0,,6.0,1.0,
AYACUCHO,LA MAR,2022,6,35.76923076923077,26.5,,39.0,28.0,,13.0,4.0,
AYACUCHO,LA MAR,2022,7,24.571428571428573,,,15.0,,,14.0,,
AYACUCHO,LA MAR,2022,8,39.857142857142854,38.6,,39.0,43.0,,14.0,5.0,
AYACUCHO,LA MAR,2022,9,43.77777777777778,29.0,,44.0,29.0,,9.0,1.0,
AYACUCHO,LA MAR,2022,10,30.2,,,23.0,,,5.0,,
AYACUCHO,LA MAR,2022,11,36.0,42.5,,36.0,42.5,,14.0,2.0,
AYACUCHO,LA MAR,2022,12,35.0,,,29.5,,,8.0,,
AYACUCHO,LA MAR,2022,13,25.666666666666668,32.333333333333336,,24.0,37.0,,6.0,3.0,
AYACUCHO,LA MAR,2022,14,46.0,27.5,,46.0,33.5,,2.0,6.0,
AYACUCHO,LA MAR,2022,15,35.4,,,28.0,,,5.0,,
AYACUCHO,LA MAR,2022,16,29.4,,,29.0,,,10.0,,
AYACUCHO,LA MAR,2022,17,35.666666666666664,30.5,,36.0,30.5,,3.0,2.0,
AYACUCHO,LA MAR,2022,18,9.0,32.0,,6.0,32.0,,3.0,2.0,
AYACUCHO,LA MAR,2022,19,,57.0,,,57.0,,,1.0,
AYACUCHO,LA MAR,2022,20,34.666666666666664,,,36.0,,,3.0,,
AYACUCHO,LA MAR,2022,21,29.8,,,28.0,,,5.0,,
AYACUCHO,LA MAR,2022,22,19.0,32.333333333333336,,16.0,22.0,,3.0,3.0,
AYACUCHO,LA MAR,2022,23,30.8,,,28.0,,,5.0,,
AYACUCHO,LA MAR,2022,24,31.0,32.0,,31.0,32.0,,7.0,1.0,
AYACUCHO,LA MAR,2022,25,8.0,18.0,,8.0,18.0,,1.0,2.0,
AYACUCHO,LA MAR,2022,26,39.0,30.0,,44.0,30.0,,7.0,1.0,
AYACUCHO,LA MAR,2022,27,15.0,,,15.0,,,1.0,,
AYACUCHO,LA MAR,2022,28,43.666666666666664,,,45.0,,,3.0,,
AYACUCHO,LA MAR,2022,29,47.833333333333336,,,53.5,,,6.0,,
AYACUCHO,LA MAR,2022,30,,69.0,,,69.0,,,1.0,
AYACUCHO,LA MAR,2022,31,35.5,,,35.5,,,2.0,,
AYACUCHO,LA MAR,2022,32,37.0,,,37.0,,,1.0,,
AYACUCHO,LA MAR,2022,33,25.666666666666668,,,32.0,,,3.0,,
AYACUCHO,LA MAR,2022,35,24.0,,,24.0,,,1.0,,
AYACUCHO,LA MAR,2022,36,41.0,,,41.0,,,1.0,,
AYACUCHO,LA MAR,2022,37,38.5,,,38.5,,,4.0,,
AYACUCHO,LA MAR,2022,38,43.0,,,43.0,,,1.0,,
AYACUCHO,LA MAR,2022,39,26.0,,,24.5,,,8.0,,
AYACUCHO,LA MAR,2022,40,26.25,3.0,,28.0,3.0,,4.0,2.0,
AYACUCHO,LA MAR,2022,41,22.166666666666668,23.0,,20.5,23.0,,6.0,2.0,
AYACUCHO,LA MAR,2022,42,42.0,,,41.0,,,3.0,,
AYACUCHO,LA MAR,2022,43,37.6,32.0,,33.0,32.0,,15.0,2.0,
AYACUCHO,LA MAR,2022,44,28.416666666666668,24.5,,31.5,24.5,,12.0,2.0,
AYACUCHO,LA MAR,2022,45,32.857142857142854,43.333333333333336,,35.0,46.0,,14.0,3.0,
AYACUCHO,LA MAR,2022,46,41.54545454545455,31.0,,40.0,31.0,,11.0,1.0,
AYACUCHO,LA MAR,2022,47,32.285714285714285,34.0,,30.5,30.0,,14.0,5.0,
AYACUCHO,LA MAR,2022,48,33.083333333333336,44.0,,28.5,44.0,,12.0,1.0,
AYACUCHO,LA MAR,2022,49,28.916666666666668,41.0,,26.0,35.0,,12.0,3.0,
AYACUCHO,LA MAR,2022,50,33.25,11.0,,30.0,11.0,,8.0,1.0,
AYACUCHO,LA MAR,2022,51,24.8,13.0,,28.0,13.0,,10.0,1.0,
AYACUCHO,LA MAR,2022,52,34.285714285714285,60.0,,30.0,60.0,,7.0,1.0,
AYACUCHO,LUCANAS,2021,18,45.0,,,45.0,,,1.0,,
AYACUCHO,PARINACOCHAS,2020,53,,24.0,,,24.0,,,1.0,
AYACUCHO,PARINACOCHAS,2021,1,24.0,,,24.0,,,1.0,,
AYACUCHO,PAUCAR DEL SARA SARA,2018,50,,75.0,,,75.0,,,1.0,
AYACUCHO,SUCRE,2013,2,,20.0,,,20.0,,,1.0,
AYACUCHO,SUCRE,2021,18,71.0,,,71.0,,,1.0,,
CAJAMARCA,CAJAMARCA,2015,19,41.0,,,41.0,,,1.0,,
CAJAMARCA,CAJAMARCA,2017,19,28.5,,,28.5,,,2.0,,
CAJAMARCA,CAJAMARCA,2017,21,,30.0,,,30.0,,,1.0,
CAJAMARCA,CAJAMARCA,2019,28,38.0,,,38.0,,,1.0,,
CAJAMARCA,CAJAMARCA,2021,12,13.0,,,13.0,,,1.0,,
CAJAMARCA,CAJAMARCA,2021,27,59.0,,,59.0,,,1.0,,
CAJAMARCA,CAJAMARCA,2021,37,20.0,,,20.0,,,1.0,,
CAJAMARCA,CAJAMARCA,2021,40,59.5,,,59.5,,,2.0,,
CAJAMARCA,CAJAMARCA,2022,21,,24.0,,,24.0,,,1.0,
CAJAMARCA,CELENDIN,2021,52,61.0,,,61.0,,,1.0,,
CAJAMARCA,CELENDIN,2022,2,34.5,,,34.5,,,2.0,,
CAJAMARCA,CHOTA,2006,37,27.0,,,27.0,,,1.0,,
CAJAMARCA,CHOTA,2017,16,56.0,,,56.0,,,1.0,,
CAJAMARCA,CHOTA,2019,24,,86.0,,,86.0,,,1.0,
CAJAMARCA,CHOTA,2019,49,7.0,,,7.0,,,1.0,,
CAJAMARCA,CHOTA,2022,10,6.0,,,6.0,,,1.0,,
CAJAMARCA,CHOTA,2022,13,66.0,,,66.0,,,1.0,,
CAJAMARCA,CONTUMAZA,2016,4,40.0,,,40.0,,,2.0,,
CAJAMARCA,CONTUMAZA,2016,21,44.5,,,44.5,,,2.0,,
CAJAMARCA,CONTUMAZA,2016,22,38.57142857142857,,,35.0,,,7.0,,
CAJAMARCA,CONTUMAZA,2016,23,43.0,,,41.0,,,16.0,,
CAJAMARCA,CONTUMAZA,2016,25,43.5,,,43.5,,,4.0,,
CAJAMARCA,CONTUMAZA,2016,26,28.0,,,28.0,,,1.0,,
CAJAMARCA,CONTUMAZA,2016,30,30.0,,,30.0,,,1.0,,
CAJAMARCA,CONTUMAZA,2016,33,18.0,,,18.0,,,1.0,,
CAJAMARCA,CONTUMAZA,2016,49,31.0,,,31.0,,,1.0,,
